bain_id,self_ids_id__ciq_,self_ids_id__cb_,self_ids_id__zi_,self_ids_id__bq_,self_firmo_name___,self_firmo_webpage___,self_sector_sector___,self_sector_industry___,self_sector_industryGroup___,self_sector_subIndustry___,self_firmo_description___,self_financials_revenue___,Revenue_Range
23211513,716113211,,,,Ario Utvikling AS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,6296.01680382527,Revenue: 1 - 250K
6519365,581501374,,,,Lake City Healthcare Foundation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,53754.32964,Revenue: 1 - 250K
6542655,640551595,,,,Ekblom Solutions AB,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,115825.837934587,Revenue: 1 - 250K
13720724,269944942,,,,Actuation And Control Technologies S.R.L. Siglabile Actua S.R.L.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,725,Revenue: 1 - 250K
13763399,222807563,,,1059792849920003416,"InterWest Financial Group, Inc",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,141942.901792288,Revenue: 1 - 250K
24816648,223374102,,,1977723062041255679,EB Gateway Inc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,202701.513629079,Revenue: 1 - 250K
24826553,421051915,,,841254183,Endless Energy Systems,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,134489.679515839,Revenue: 1 - 250K
15911267,669541278,,,,Modula ApS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,84411.6520313045,Revenue: 1 - 250K
15998719,20458507,,,,Belin FrÈRes Sa,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,191308,Revenue: 1 - 250K
16006654,584343265,,,,The Stratton Foundation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,2983.53406849315,Revenue: 1 - 250K
16056955,581331037,,,,Plattsburgh Alumni Association Suny Inc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,111204.03198,Revenue: 1 - 250K
16059974,672419927,,,,Immobiliare Sublime S.R.L.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,143954,Revenue: 1 - 250K
27098087,285095681,,,,Jci - Conseils & Investissements,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Other,,150228,Revenue: 1 - 250K
27108307,582621165,,,,"Herko Family Mission Fund, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,148353.386821918,Revenue: 1 - 250K
27109316,598620547,,,,Bakkely ApS Af 1999,UNKNOWN,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,237828.183290376,Revenue: 1 - 250K
27164474,703404212,,,,Vård Hjärta AB,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,53227.0798506083,Revenue: 1 - 250K
25409390,223290879,,,3441228773914640501,"Sala, Inc",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,202701.513629079,Revenue: 1 - 250K
25417680,376696991,,,,Siska Immobiliare S.R.L.,UNKNOWN,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,220531,Revenue: 1 - 250K
21678017,544369249,,,,Viaromadue S.R.L.,quantum-italia.it,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,42801,Revenue: 1 - 250K
30363781,288965696,,,,"Granadillo Foundation, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3532.32351684932,Revenue: 1 - 250K
30370519,549113516,,,320482958,"JP Automotive, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,68044.4356606007,Revenue: 1 - 250K
25623123,580840474,,,421546309,"Creative Therapy Services, Llc",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,248263.002147019,Revenue: 1 - 250K
7134381,638121369,,,,"Gaon Industrial Development Co., Ltd.",UNKNOWN,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,84261.1411289573,Revenue: 1 - 250K
31117109,654457375,,,,Nybotrade Aktiebolag,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3351.33465726052,Revenue: 1 - 250K
446567,419495626,,,475582931,James M. Anderson Jr. Corp.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,197045.380171895,Revenue: 1 - 250K
5678787,47425726,,,,Sider Arc S.R.L.,UNKNOWN,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,175930,Revenue: 1 - 250K
25895457,52064154,,,2684251775900139535,Hughes Electric Motor Co Inc,UNKNOWN,Consumer,Diversified Consumer Services,Consumer Services,Diversified Consumer Services - Unspecified,,203789.101491809,Revenue: 1 - 250K
10829676,207196566,,,1957588734566516866,Hamilton Communications Inc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,80262.4619847536,Revenue: 1 - 250K
12110940,406831190,,,462763632,"Transit Web Solutions Group, LLC",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,177008.730371118,Revenue: 1 - 250K
12125148,581838947,,,,Kevin Andrews Family Limited Partnership,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,339.334739010989,Revenue: 1 - 250K
12134492,611911609,,,,Sellapordoi S.R.L.,UNKNOWN,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,61010,Revenue: 1 - 250K
19991565,529896427,,,,Tibullo Spv Srl,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,52375,Revenue: 1 - 250K
19997899,599054342,,,,dojit limited,UNKNOWN,Media & Telecommunications,Entertainment,Media,Video Games & Interactive Entertainment,,4884.4195791204,Revenue: 1 - 250K
20088890,408472404,,,,Canopius Capital Ten Limited,canopius.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3421.78607831251,Revenue: 1 - 250K
5835353,693077890,,,454048404,"Fruitive, LLC",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,172160.253530502,Revenue: 1 - 250K
29827467,1762735795,,,2301755875465348967,"Bushnell Investment Company, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,243242.492925882,Revenue: 1 - 250K
29861334,582730088,,,,"Underground Railroad History Project Of The Capital Region, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,75856.9776016438,Revenue: 1 - 250K
2832805,570468736,,,,Lp Management Aps,UNKNOWN,Business Services,Professional Services - Unspecified,Professional Services,Professional Services - Unspecified,,14073.919940253,Revenue: 1 - 250K
7881856,708958371,,,,Separk 7 AB,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,75071.8504660097,Revenue: 1 - 250K
7891755,421352470,,,204049832,"Krasnoff Entertainment, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,128824.458931387,Revenue: 1 - 250K
7952638,430118197,,,205576621,Trailhead Marketing LLC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,115971.324374199,Revenue: 1 - 250K
8006614,664124821,,,,Cm Caravan Aps,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5585.1684617867,Revenue: 1 - 250K
22554914,558356427,,,,Blackfriars Enterprises Limited,UNKNOWN,Business Services,Professional Services - Unspecified,Professional Services,Professional Services - Unspecified,,97305.9846884454,Revenue: 1 - 250K
22583096,671650925,,,,Analisi Aziendali S.R.L.,UNKNOWN,Business Services,Professional Services - Unspecified,Professional Services,Professional Services - Unspecified,,228394,Revenue: 1 - 250K
13200979,580901281,,,,El Cerrito Preschool & Daycare Co Op,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,227630.43522,Revenue: 1 - 250K
28961807,325721166,,,911337926,Eugene W Nester,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,57397.1317266226,Revenue: 1 - 250K
28964335,421715682,,,475129430,Gauhar Enterprise Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,55077.1988859177,Revenue: 1 - 250K
28971391,599005496,,,2766553014872871486,Phibble,UNKNOWN,Technology,IT Services,IT Services,Data Centers & Web Hosting,,202701.513629079,Revenue: 1 - 250K
24628116,414957764,,,300628107,JNW Marine Electric Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,182920.269376159,Revenue: 1 - 250K
24705339,27365213,,,4497718403450533731,Russian Medical Fund,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,93899.5959556103,Revenue: 1 - 250K
23473645,672601778,,,,BohÅS FÖRvaltning Ab,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,11433.9653012418,Revenue: 1 - 250K
23843268,581556984,,,,Mclain Association For Children Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,175277.691834795,Revenue: 1 - 250K
26766343,695191977,,,,Margeride,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,117176,Revenue: 1 - 250K
26800193,265605469,,,,Bakia Sca,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Other,,21636,Revenue: 1 - 250K
26870123,708440262,,,,Kims Kloakservice ApS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,32070.0560962238,Revenue: 1 - 250K
26905453,426191304,,,474446521,"RTW Insurance Advisors, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,249162.038275003,Revenue: 1 - 250K
25123521,530971159,,,30593965,Oregon 4-H Conference and Education Center,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,95145.8062520027,Revenue: 1 - 250K
25128297,580777251,,442406009,,Peradam Foundation,peradam.org,Social services,Social services,Social services,Social services,,16422.6796530137,Revenue: 1 - 250K
2242400,242259488,,,3121796800508064312,Weinberg Communications,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,133038.381880403,Revenue: 1 - 250K
2260414,432403583,,,223196657,Superior Forms & Computer Supplies Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,114442.338268638,Revenue: 1 - 250K
2294329,672860232,,,,Aeonic Holding AS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,15233.7040437003,Revenue: 1 - 250K
29417207,687601539,,,831639369,Jac Security Inc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,109393.071573973,Revenue: 1 - 250K
29552465,275350064,,,,WEKA Holding AB,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,92527.6544467105,Revenue: 1 - 250K
7489063,311536295,,,710921543,"Castellammare Advisors, LLC",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,168935.100176811,Revenue: 1 - 250K
7495607,421886035,,,472018531,Bite Me Gourm-Asian Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,55296.1468248367,Revenue: 1 - 250K
7500589,548457483,,,,Glennarvid AB,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Other,,12331.8534748717,Revenue: 1 - 250K
15806926,581646292,,529234898,2324743318624135038,Ask After School For Kids,afterschoolforkids.org,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,221521.075876986,Revenue: 1 - 250K
15843367,333990932,,,,"Samcheon Co., Ltd.",UNKNOWN,Business Services,Real Estate Agents,Professional Services,Real Estate Agents,,11529.0663115404,Revenue: 1 - 250K
15858289,574562920,,,4614016673286339018,Itparade.Com,UNKNOWN,Technology,Infrastructure Software,Software,"Storage, Databases & Mainframes",,161130.4550035,Revenue: 1 - 250K
4180582,256498481,,,,FRF Saint Raphael,UNKNOWN,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,226568,Revenue: 1 - 250K
4196100,532421179,,,473188613,"Wellington Elite Pools, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,73202.4437280893,Revenue: 1 - 250K
6665688,625587281,,,2846470055801389010,Arch Global Automobile LLC,archglobalauto.com,Consumer,Diversified Consumer Services,Consumer Services,Diversified Consumer Services - Unspecified,,67367.8646728992,Revenue: 1 - 250K
6716597,580901992,,410630910,,Hudson Kiwanis Foundation,hudsonkiwanis.org,Industrials,Aerospace & Defense,Industrial Goods,Aerospace & Defense - Other,,171326.522797808,Revenue: 1 - 250K
10113984,662501273,,,,Consilium Eiendom AS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,40137.1071243861,Revenue: 1 - 250K
28583865,637650571,,,,Garc SPV 2019 S.R.L.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,35860,Revenue: 1 - 250K
29130801,1680393078,,,,Emeo AS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,8952.14889293906,Revenue: 1 - 250K
29193644,667564132,,,825258276,Ngh International,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,161130.4550035,Revenue: 1 - 250K
29237634,12680292,,,627913941824362312,"Armcore Railroad Contractors, Inc.",UNKNOWN,Industrials,Road & Rail,Transportation,Railroads,,85309.6815530062,Revenue: 1 - 250K
63147,581943207,,,,Long Island School Of The Arts Foundation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,12970.9535978082,Revenue: 1 - 250K
16184142,286177894,,,,Megapode,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,6330,Revenue: 1 - 250K
25713972,328603435,,,3464912207223213603,Willard Clay Photography Inc.,photoshelter.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,94083.9615497589,Revenue: 1 - 250K
25821107,581462992,,,,The Helen C Cobbs Foundation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,201243.893426027,Revenue: 1 - 250K
18368053,344637963,,,1722655363729205473,S W Hydraulics Inc.,swhydraulics.com,Business Services,Business Services - Unspecified,Business Services - Unspecified,Business Services - Unspecified,,133038.381880403,Revenue: 1 - 250K
24339669,599054839,,,1867062711684220239,Iron Mike Productions,UNKNOWN,Technology,IT Services,IT Services,Data Centers & Web Hosting,,202701.513629079,Revenue: 1 - 250K
24428246,325849135,,,965539333472611054,Benefitsbusiness Consulting LLC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,65399.0430986881,Revenue: 1 - 250K
12314786,547883687,,,,ADB-Pedagogik G WESTMAN Aktiebolag,UNKNOWN,Business Services,IT Consulting,Professional Services,IT Consulting,,60915.4358290295,Revenue: 1 - 250K
674358,641633395,,,,Immobiliare Chimar S.R.L.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,115476,Revenue: 1 - 250K
1857266,324344908,,,3787359068104560861,Adhesive Pro,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,226527.806674719,Revenue: 1 - 250K
1869158,551966885,,,,Tindefjell AS,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,40628.983437185,Revenue: 1 - 250K
1874278,582009873,,,,Rossmoor Womans Club,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,45809.9568,Revenue: 1 - 250K
1981292,696861386,,,301199826,Cpl Corporation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,98861.3984366655,Revenue: 1 - 250K
23743157,564870096,,,,Mhm Holding S.R.L.,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Other,,3035,Revenue: 1 - 250K
5127637,548862329,,,,Giovanni ApS,UNKNOWN,Consumer,Distributors (Consumer),Retail & Distributors,Other Non-Food Distributors,,57187.9728469937,Revenue: 1 - 250K
29661993,571093030,,,,Financiere Champalou,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Other,,155427,Revenue: 1 - 250K
23367793,661636981,,,,3N3rgia SRL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,28585,Revenue: 1 - 250K
12698592,289140242,,,1890813186968867701,Kewanee Chamber Of Commerce,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,150189.885656438,Revenue: 1 - 250K
8503475,603300992,,,,Finsicla S.R.L.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,41579,Revenue: 1 - 250K
8551321,672374353,,,825194836,Jpix Inc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,90129.2926231027,Revenue: 1 - 250K
10618072,53970627,,,752310704,TWP Inc,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,171632.820132792,Revenue: 1 - 250K
27346418,681891144,,,,Ihesq Solutions AS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,98178.5120346504,Revenue: 1 - 250K
24518168,206560587,,,810494965,"Knaub & Company, P.C.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,457824.593098998,Revenue: 250K - 500K
23243092,409192307,,,454428348,Andre Gagnon Studios LLC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,310562.691229582,Revenue: 250K - 500K
23276409,672898548,,,3553822019033150606,"Ag Nook, LLC",agnook.com,Media & Telecommunications,Media & Publishing,Media,Media & Publishing - Unspecified,,357578.761278749,Revenue: 250K - 500K
18958576,272056596,,,381478200932343794,Fireball Network,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,349092.869665503,Revenue: 250K - 500K
24209987,22712022,,,800323392211257204,Trial Lawyers Association of Metropolitan Washington DC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,276869.201202466,Revenue: 250K - 500K
24218166,113055820,,,,Watermark Group Services Uk) Limited,UNKNOWN,Business Services,Business Services - Unspecified,Business Services - Unspecified,Business Services - Unspecified,,320219.1,Revenue: 250K - 500K
13745872,597090706,,,43399562,Brycol Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,420377.234643459,Revenue: 250K - 500K
13791035,555725323,,,,Haguenim,UNKNOWN,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,289891,Revenue: 250K - 500K
2624319,414048905,,,870578684,"Sage Creek Cabinetry, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,493760.56076467,Revenue: 250K - 500K
24823331,310865367,,,,"Laketown the 6th Co., Ltd.",UNKNOWN,Financial Services,Financial Services - Unspecified,Financial Services - Unspecified,Financial Services - Unspecified,,253774.475419158,Revenue: 250K - 500K
16030926,646913816,,,,Melin Medical Sverige AB,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,274218.029897023,Revenue: 250K - 500K
27101547,409994603,,,383742617,Superior Fire Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,471711.816113949,Revenue: 250K - 500K
27172499,1683150813,,,270617601,Amarpal K Purewal Md Pc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,401284.401370525,Revenue: 250K - 500K
28106127,674876931,,,,The Apartment S.R.L.,theapartment.it,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,253580,Revenue: 250K - 500K
28149890,42747534,,,201737380,"Wooster Asset Management, LLC",UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,322685.790155411,Revenue: 250K - 500K
30398005,666544480,,,460861269,"Italee, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,375108.715570092,Revenue: 250K - 500K
25583525,711316519,,,430977661,Rolla Housing Authority,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,371564.329308271,Revenue: 250K - 500K
31005739,601708799,,,3108941932449759654,Houston Embroidery Service,UNKNOWN,Business Services,Business Services - Unspecified,Business Services - Unspecified,Business Services - Unspecified,,268906.521916866,Revenue: 250K - 500K
442406,434361773,,,471964606,"Flagship Motors, Inc.",UNKNOWN,Industrials,Automobiles & Components,Industrial Goods,Automobiles - Unspecified,,433615.191731572,Revenue: 250K - 500K
447139,423568227,,,465206233,Cloudhaven Vapors Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,304717.424295902,Revenue: 250K - 500K
5700813,241547240,,,990180361,"Dr. George Atebara, DDS",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,291313.707315803,Revenue: 250K - 500K
460065,591537956,,,471081411,"High Performance Group, LLC",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,425360.17996788,Revenue: 250K - 500K
485085,652889865,,,,Tørvevejens Minkfarm Aps,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,273041.684310361,Revenue: 250K - 500K
25905916,245960558,,,470734578,J J Kat Inc,UNKNOWN,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,323909.206075787,Revenue: 250K - 500K
22750947,540670669,,,262730754,"Start-Right Green Facility Services, LLC",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,475556.00042671,Revenue: 250K - 500K
12123626,572597967,,,,2Z2T S.R.L.,UNKNOWN,Business Services,Professional Services - Unspecified,Professional Services,Professional Services - Unspecified,,347110,Revenue: 250K - 500K
19989128,382855710,,,,"T-World Eighth Securitization Specialty Co., Ltd.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,390570.594642733,Revenue: 250K - 500K
20049401,689507980,,,271599051,"Lighthouse Transportation, Llc",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,346172.620139837,Revenue: 250K - 500K
20090769,434718137,,,472729103,LHH Interiors Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,410313.241201401,Revenue: 250K - 500K
5917675,532449288,,,200516620,"Plant Growers Management, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,398058.93145144,Revenue: 250K - 500K
2780263,34456184,,,4159381397419067647,"Friday Harbour, LLC",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,403763.188326716,Revenue: 250K - 500K
7890337,412123245,,,473482298,Sang Management Group Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,293545.070116282,Revenue: 250K - 500K
7893851,530028208,,,208077352,"Southbound Sales Agency, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,472725.242653608,Revenue: 250K - 500K
7987564,646955069,,,,Lime Creative Korlatolt Felelossegu Tarsasag,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,491255,Revenue: 250K - 500K
4606802,604667332,,,2262971432617599365,Modman Enterprises Inc,UNKNOWN,Business Services,Business Services - Unspecified,Business Services - Unspecified,Business Services - Unspecified,,406130.341069937,Revenue: 250K - 500K
22650784,432212681,,,453259447,I.R. Ventures Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,393394.373802185,Revenue: 250K - 500K
13200897,580741206,,,4288314817518594059,Lake Benton Public School District,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,272091.479841471,Revenue: 250K - 500K
23835906,383415018,,,1037225708570424298,"Genesis Capital Management, Inc.",UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,356202.785032511,Revenue: 250K - 500K
20098793,605940529,,,815053237,Jann Corporation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,446470.576445758,Revenue: 250K - 500K
20157128,1676134614,,,271983863,Crw Agency Inc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,355081.368620396,Revenue: 250K - 500K
16396182,545699223,,,,KorpÖGat Invest Ab,UNKNOWN,Financial Services,Capital Markets,Diversified Financials,Capital Markets - Unspecified,,258794.49928651,Revenue: 250K - 500K
26807010,431494799,,,371653957,"A.J. Green Solutions, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,265426.220769882,Revenue: 250K - 500K
26812180,580925324,,,3045853303596335826,Vital Immigrant Defense Advocacy And Services,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,292614.814655616,Revenue: 250K - 500K
26838632,670968256,,,431839408,Neill Transportation Co,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,430968.10774219,Revenue: 250K - 500K
10038663,435132269,,,132955779,Lubiam USA Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,450462.338967562,Revenue: 250K - 500K
31395399,539654515,,551892427,363812928,"Lake Zurich Travel, Inc.",romantictravelbydesign.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Travel Agencies & Operators,,472518.851093352,Revenue: 250K - 500K
31454282,698551701,,,834475300,S&S Tower & Antenna Service Inc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,336685.403464794,Revenue: 250K - 500K
7701539,557043795,,,,Jonsvannsveien 140 As,UNKNOWN,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,386221.280809657,Revenue: 250K - 500K
6644230,428155087,,,810972967,"Clark Sowell Partners, Corp",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,260695.487267375,Revenue: 250K - 500K
6706325,431827454,,,263278929,"C & L Investment Group, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,366044.32800591,Revenue: 250K - 500K
10072830,581467415,,,,New Jersey Right To Life Committee,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,384674.374449315,Revenue: 250K - 500K
16201706,559424724,,,,Advokatanpartsselskabet Kim B. Ulrich,UNKNOWN,Business Services,Professional Services - Unspecified,Professional Services,Professional Services - Unspecified,,388726.756810424,Revenue: 250K - 500K
25818867,553698973,,395971141,,Musicmedia S.R.L.,musicmedia.it,Consumer,Distributors (Consumer),Retail & Distributors,Other Non-Food Distributors,,381052,Revenue: 250K - 500K
637721,289658987,,,,The Animal Shelter,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,479578.513546027,Revenue: 250K - 500K
23639679,428633101,,,452381929,"Up Energy Group, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,388882.059169769,Revenue: 250K - 500K
23748316,608739187,,,3548508139950622811,Pourmore Inc,pourmore.com,Media & Telecommunications,Interactive Media,Media,Retail Platforms,,418066.744720459,Revenue: 250K - 500K
29576210,652058147,,,,Financiere Atlantis,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,335004,Revenue: 250K - 500K
